admin_code	display_name	territory_wikidata_id	parent_kreis_code	source
09772130	Diedorf	Q506614	09772	seed.de_admin_municipality
09772131	Dinkelscherben	Q503971	09772	seed.de_admin_municipality
09772134	Ehingen	Q627566	09772	seed.de_admin_municipality
09772136	Ellgau	Q502859	09772	seed.de_admin_municipality
09772137	Emersacker	Q503345	09772	seed.de_admin_municipality
09772141	Fischach	Q504062	09772	seed.de_admin_municipality
09772145	Gablingen	Q529373	09772	seed.de_admin_municipality
09772147	Gersthofen	Q502767	09772	seed.de_admin_municipality
09772148	Gessertshausen	Q512928	09772	seed.de_admin_municipality
09772149	Graben	Q524603	09772	seed.de_admin_municipality
09772151	Großaitingen	Q520900	09772	seed.de_admin_municipality
09772156	Heretsried	Q513013	09772	seed.de_admin_municipality
09772157	Hiltenfingen	Q520870	09772	seed.de_admin_municipality
09772159	Horgau	Q532260	09772	seed.de_admin_municipality
09772160	Kleinaitingen	Q512970	09772	seed.de_admin_municipality
09772162	Klosterlechfeld	Q506065	09772	seed.de_admin_municipality
09772163	Königsbrunn	Q509355	09772	seed.de_admin_municipality
09772166	Kühlenthal	Q529278	09772	seed.de_admin_municipality
09772167	Kutzenhausen	Q526462	09772	seed.de_admin_municipality
09772168	Langenneufnach	Q513059	09772	seed.de_admin_municipality
09772170	Langerringen	Q524691	09772	seed.de_admin_municipality
09772171	Langweid a.Lech	Q544732	09772	seed.de_admin_municipality
09772177	Meitingen	Q252494	09772	seed.de_admin_municipality
09772178	Mickhausen	Q120802	09772	seed.de_admin_municipality
09772179	Mittelneufnach	Q378511	09772	seed.de_admin_municipality
09772184	Neusäß	Q503208	09772	seed.de_admin_municipality
09772185	Nordendorf	Q505111	09772	seed.de_admin_municipality
09772186	Oberottmarshausen	Q505228	09772	seed.de_admin_municipality
09772197	Scherstetten	Q513029	09772	seed.de_admin_municipality
09772200	Schwabmünchen	Q509676	09772	seed.de_admin_municipality
09772202	Stadtbergen	Q503300	09772	seed.de_admin_municipality
09772207	Thierhaupten	Q302907	09772	seed.de_admin_municipality
09772209	Untermeitingen	Q503254	09772	seed.de_admin_municipality
09772211	Ustersbach	Q258835	09772	seed.de_admin_municipality
09772214	Walkertshofen	Q181443	09772	seed.de_admin_municipality
09772215	Wehringen	Q385664	09772	seed.de_admin_municipality
09772216	Welden	Q511540	09772	seed.de_admin_municipality
09772217	Westendorf	Q508216	09772	seed.de_admin_municipality
09772223	Zusmarshausen	Q230860	09772	seed.de_admin_municipality
09772451	Schmellerforst	Q16031378	09772	seed.de_admin_municipality
09773111	Aislingen	Q384382	09773	seed.de_admin_municipality
09773112	Bachhagel	Q503382	09773	seed.de_admin_municipality
09773113	Bächingen a.d.Brenz	Q512917	09773	seed.de_admin_municipality
09773116	Binswangen	Q510964	09773	seed.de_admin_municipality
09773117	Bissingen	Q515410	09773	seed.de_admin_municipality
09773119	Blindheim	Q514914	09773	seed.de_admin_municipality
09773122	Buttenwiesen	Q510701	09773	seed.de_admin_municipality
09773125	Dillingen a.d.Donau	Q494702	09773	seed.de_admin_municipality
09773133	Glött	Q526136	09773	seed.de_admin_municipality
09773136	Gundelfingen a.d.Donau	Q509648	09773	seed.de_admin_municipality
09773137	Haunsheim	Q174658	09773	seed.de_admin_municipality
09773139	Höchstädt a.d.Donau	Q505909	09773	seed.de_admin_municipality
09773140	Holzheim	Q558945	09773	seed.de_admin_municipality
09773143	Laugna	Q526102	09773	seed.de_admin_municipality
09773144	Lauingen (Donau)	Q572921	09773	seed.de_admin_municipality
09773146	Lutzingen	Q558868	09773	seed.de_admin_municipality
09773147	Mödingen	Q546448	09773	seed.de_admin_municipality
09773150	Finningen	Q510751	09773	seed.de_admin_municipality
09773153	Medlingen	Q547269	09773	seed.de_admin_municipality
09773164	Schwenningen	Q632425	09773	seed.de_admin_municipality
09773170	Syrgenstein	Q508729	09773	seed.de_admin_municipality
09773179	Villenbach	Q558835	09773	seed.de_admin_municipality
09773182	Wertingen	Q502930	09773	seed.de_admin_municipality
09773183	Wittislingen	Q517577	09773	seed.de_admin_municipality
09773186	Ziertheim	Q199205	09773	seed.de_admin_municipality
09773187	Zöschingen	Q247903	09773	seed.de_admin_municipality
09773188	Zusamaltheim	Q230613	09773	seed.de_admin_municipality
09774111	Aletshausen	Q516315	09774	seed.de_admin_municipality
09774115	Balzhausen	Q503768	09774	seed.de_admin_municipality
09774116	Ursberg	Q508668	09774	seed.de_admin_municipality
09774117	Breitenthal	Q627506	09774	seed.de_admin_municipality
09774118	Bubesheim	Q505835	09774	seed.de_admin_municipality
09774119	Bibertal	Q313800	09774	seed.de_admin_municipality
09774121	Burgau	Q505896	09774	seed.de_admin_municipality
09774122	Burtenbach	Q627402	09774	seed.de_admin_municipality
09774124	Deisenhausen	Q503805	09774	seed.de_admin_municipality
09774127	Dürrlauingen	Q266726	09774	seed.de_admin_municipality
09774129	Ebershausen	Q572343	09774	seed.de_admin_municipality
09774133	Ellzee	Q175698	09774	seed.de_admin_municipality
09774135	Günzburg	Q489685	09774	seed.de_admin_municipality
09774136	Gundremmingen	Q507819	09774	seed.de_admin_municipality
09774140	Haldenwang	Q504938	09774	seed.de_admin_municipality
09774143	Ichenhausen	Q503202	09774	seed.de_admin_municipality
09774144	Jettingen-Scheppach	Q505985	09774	seed.de_admin_municipality
09774145	Kammeltal	Q503467	09774	seed.de_admin_municipality
09774148	Kötz	Q627576	09774	seed.de_admin_municipality
09774150	Krumbach (Schwaben)	Q504803	09774	seed.de_admin_municipality
09774151	Landensberg	Q511339	09774	seed.de_admin_municipality
09774155	Leipheim	Q504354	09774	seed.de_admin_municipality
09774160	Münsterhausen	Q505221	09774	seed.de_admin_municipality
09774162	Neuburg a.d.Kammel	Q627590	09774	seed.de_admin_municipality
09774166	Aichen	Q403583	09774	seed.de_admin_municipality
09774171	Offingen	Q507245	09774	seed.de_admin_municipality
09774174	Rettenbach	Q529010	09774	seed.de_admin_municipality
09774178	Röfingen	Q511294	09774	seed.de_admin_municipality
09774185	Thannhausen	Q266156	09774	seed.de_admin_municipality
09774189	Wiesenbach	Q511462	09774	seed.de_admin_municipality
09774191	Waldstetten	Q528238	09774	seed.de_admin_municipality
09774192	Waltenhausen	Q511351	09774	seed.de_admin_municipality
09774196	Winterbach	Q511175	09774	seed.de_admin_municipality
09774198	Ziemetshausen	Q199053	09774	seed.de_admin_municipality
09774451	Ebershauser-Nattenhauser Wald	Q1500401	09774	seed.de_admin_municipality
09774452	Winzerwald	Q1500409	09774	seed.de_admin_municipality
09775111	Altenstadt	Q437595	09775	seed.de_admin_municipality
09775115	Bellenberg	Q517456	09775	seed.de_admin_municipality
09775118	Buch	Q531745	09775	seed.de_admin_municipality
09775126	Holzheim	Q528548	09775	seed.de_admin_municipality
09775129	Illertissen	Q503295	09775	seed.de_admin_municipality
09775132	Kellmünz a.d.Iller	Q515825	09775	seed.de_admin_municipality
09775134	Nersingen	Q514223	09775	seed.de_admin_municipality
09775135	Neu-Ulm	Q4120	09775	seed.de_admin_municipality
09775139	Elchingen	Q503169	09775	seed.de_admin_municipality
09775141	Oberroth	Q526069	09775	seed.de_admin_municipality
09775142	Osterberg	Q31663	09775	seed.de_admin_municipality
09775143	Pfaffenhofen a.d.Roth	Q628969	09775	seed.de_admin_municipality
09775149	Roggenburg	Q552984	09775	seed.de_admin_municipality
09775152	Senden	Q502627	09775	seed.de_admin_municipality
09775161	Unterroth	Q288929	09775	seed.de_admin_municipality
09775162	Vöhringen	Q534593	09775	seed.de_admin_municipality
09775164	Weißenhorn	Q519677	09775	seed.de_admin_municipality
09775451	Auwald	Q15302556	09775	seed.de_admin_municipality
09775452	Oberroggenburger Wald	Q15303474	09775	seed.de_admin_municipality
09775454	Stoffenrieder Forst	Q15303472	09775	seed.de_admin_municipality
09775455	Unterroggenburger Wald	Q15303471	09775	seed.de_admin_municipality
09776111	Bodolz	Q552427	09776	seed.de_admin_municipality
09776112	Gestratz	Q552419	09776	seed.de_admin_municipality
09776113	Grünenbach	Q552415	09776	seed.de_admin_municipality
09776114	Heimenkirch	Q552434	09776	seed.de_admin_municipality
09776115	Hergensweiler	Q513198	09776	seed.de_admin_municipality
09776116	Lindau (Bodensee)	Q153969	09776	seed.de_admin_municipality
09776117	Lindenberg i.Allgäu	Q544744	09776	seed.de_admin_municipality
09776118	Maierhöfen	Q513290	09776	seed.de_admin_municipality
09776120	Nonnenhorn	Q517513	09776	seed.de_admin_municipality
09776121	Oberreute	Q203830	09776	seed.de_admin_municipality
09776122	Opfenbach	Q259366	09776	seed.de_admin_municipality
09776124	Röthenbach (Allgäu)	Q537429	09776	seed.de_admin_municipality
09776125	Scheidegg	Q505440	09776	seed.de_admin_municipality
09776126	Sigmarszell	Q505842	09776	seed.de_admin_municipality
09776127	Stiefenhofen	Q504026	09776	seed.de_admin_municipality
09776128	Wasserburg (Bodensee)	Q522272	09776	seed.de_admin_municipality
09776129	Weiler-Simmerberg	Q537453	09776	seed.de_admin_municipality
09776130	Weißensberg	Q73536	09776	seed.de_admin_municipality
09776131	Hergatz	Q513492	09776	seed.de_admin_municipality
09777111	Aitrang	Q411004	09777	seed.de_admin_municipality
09777112	Biessenhofen	Q531945	09777	seed.de_admin_municipality
09777114	Baisweil	Q507804	09777	seed.de_admin_municipality
09777118	Bidingen	Q549554	09777	seed.de_admin_municipality
09777121	Buchloe	Q265110	09777	seed.de_admin_municipality
09777124	Eggenthal	Q516289	09777	seed.de_admin_municipality
09777125	Eisenberg	Q532072	09777	seed.de_admin_municipality
09777128	Friesenried	Q531867	09777	seed.de_admin_municipality
09777129	Füssen	Q262684	09777	seed.de_admin_municipality
09777130	Germaringen	Q531957	09777	seed.de_admin_municipality
09777131	Görisried	Q513882	09777	seed.de_admin_municipality
09777135	Hopferau	Q205497	09777	seed.de_admin_municipality
09777138	Günzach	Q510734	09777	seed.de_admin_municipality
09777139	Irsee	Q510845	09777	seed.de_admin_municipality
09777140	Jengen	Q513796	09777	seed.de_admin_municipality
09777141	Kaltental	Q505201	09777	seed.de_admin_municipality
09777144	Kraftisried	Q513868	09777	seed.de_admin_municipality
09777145	Lamerdingen	Q531972	09777	seed.de_admin_municipality
09777147	Lechbruck am See	Q328714	09777	seed.de_admin_municipality
09777149	Lengenwang	Q529416	09777	seed.de_admin_municipality
09777151	Marktoberdorf	Q502955	09777	seed.de_admin_municipality
09777152	Mauerstetten	Q514428	09777	seed.de_admin_municipality
09777153	Nesselwang	Q521510	09777	seed.de_admin_municipality
09777154	Obergünzburg	Q513923	09777	seed.de_admin_municipality
09777155	Oberostendorf	Q514359	09777	seed.de_admin_municipality
09777157	Osterzell	Q514486	09777	seed.de_admin_municipality
09777158	Pforzen	Q516343	09777	seed.de_admin_municipality
09777159	Pfronten	Q505488	09777	seed.de_admin_municipality
09777163	Rieden am Forggensee	Q505560	09777	seed.de_admin_municipality
09777164	Rieden	Q547380	09777	seed.de_admin_municipality
09777165	Ronsberg	Q511987	09777	seed.de_admin_municipality
09777166	Roßhaupten	Q505676	09777	seed.de_admin_municipality
09777167	Ruderatshofen	Q512016	09777	seed.de_admin_municipality
09777168	Rückholz	Q511871	09777	seed.de_admin_municipality
09777169	Schwangau	Q256547	09777	seed.de_admin_municipality
09777170	Seeg	Q511857	09777	seed.de_admin_municipality
09777171	Stötten a.Auerberg	Q511941	09777	seed.de_admin_municipality
09777172	Stöttwang	Q512055	09777	seed.de_admin_municipality
09777173	Halblech	Q514471	09777	seed.de_admin_municipality
09777175	Unterthingau	Q512033	09777	seed.de_admin_municipality
09777176	Untrasried	Q528104	09777	seed.de_admin_municipality
09777177	Waal	Q566569	09777	seed.de_admin_municipality
09777179	Wald	Q566594	09777	seed.de_admin_municipality
09777182	Westendorf	Q549052	09777	seed.de_admin_municipality
09777183	Rettenbach a.Auerberg	Q511972	09777	seed.de_admin_municipality
09778111	Amberg	Q457139	09778	seed.de_admin_municipality
09778113	Apfeltrach	Q279628	09778	seed.de_admin_municipality
09778115	Babenhausen	Q566620	09778	seed.de_admin_municipality
09778116	Bad Wörishofen	Q504579	09778	seed.de_admin_municipality
09778118	Benningen	Q547187	09778	seed.de_admin_municipality
09778119	Böhen	Q547931	09778	seed.de_admin_municipality
09778120	Boos	Q705785	09778	seed.de_admin_municipality
09778121	Breitenbrunn	Q566637	09778	seed.de_admin_municipality
09778123	Buxheim	Q705771	09778	seed.de_admin_municipality
09778127	Dirlewang	Q548510	09778	seed.de_admin_municipality
09778130	Egg a.d.Günz	Q120620	09778	seed.de_admin_municipality
09778134	Eppishausen	Q547945	09778	seed.de_admin_municipality
09778136	Erkheim	Q547152	09778	seed.de_admin_municipality
09778137	Ettringen	Q566578	09778	seed.de_admin_municipality
09778139	Fellheim	Q545144	09778	seed.de_admin_municipality
09778144	Bad Grönenbach	Q550231	09778	seed.de_admin_municipality
09778149	Hawangen	Q529033	09778	seed.de_admin_municipality
09778150	Heimertingen	Q548558	09778	seed.de_admin_municipality
09778151	Holzgünz	Q548535	09778	seed.de_admin_municipality
09778157	Kirchhaslach	Q548525	09778	seed.de_admin_municipality
09778158	Kirchheim i.Schw.	Q632402	09778	seed.de_admin_municipality
09778161	Kronburg	Q547520	09778	seed.de_admin_municipality
09778162	Lachen	Q540006	09778	seed.de_admin_municipality
09778163	Lauben	Q705720	09778	seed.de_admin_municipality
09778164	Lautrach	Q566615	09778	seed.de_admin_municipality
09778165	Legau	Q566548	09778	seed.de_admin_municipality
09778168	Markt Rettenbach	Q527766	09778	seed.de_admin_municipality
09778169	Markt Wald	Q547819	09778	seed.de_admin_municipality
09778171	Memmingerberg	Q547561	09778	seed.de_admin_municipality
09778173	Mindelheim	Q518579	09778	seed.de_admin_municipality
09778177	Niederrieden	Q547576	09778	seed.de_admin_municipality
09778180	Kammlach	Q548650	09778	seed.de_admin_municipality
09778183	Oberrieden	Q559890	09778	seed.de_admin_municipality
09778184	Oberschönegg	Q547134	09778	seed.de_admin_municipality
09778186	Ottobeuren	Q532455	09778	seed.de_admin_municipality
09778187	Pfaffenhausen	Q547219	09778	seed.de_admin_municipality
09778188	Pleß	Q558662	09778	seed.de_admin_municipality
09778190	Salgen	Q547116	09778	seed.de_admin_municipality
09778196	Sontheim	Q547468	09778	seed.de_admin_municipality
09778199	Stetten	Q566622	09778	seed.de_admin_municipality
09778202	Trunkelsberg	Q548626	09778	seed.de_admin_municipality
09778203	Türkheim	Q552257	09778	seed.de_admin_municipality
09778204	Tussenhausen	Q547229	09778	seed.de_admin_municipality
09778205	Ungerhausen	Q628949	09778	seed.de_admin_municipality
09778207	Unteregg	Q547049	09778	seed.de_admin_municipality
09778209	Rammingen	Q566568	09778	seed.de_admin_municipality
09778214	Westerheim	Q566584	09778	seed.de_admin_municipality
09778216	Wiedergeltingen	Q553734	09778	seed.de_admin_municipality
09778217	Winterrieden	Q305299	09778	seed.de_admin_municipality
09778218	Wolfertschwenden	Q547916	09778	seed.de_admin_municipality
09778219	Woringen	Q548612	09778	seed.de_admin_municipality
09778221	Kettershausen	Q628957	09778	seed.de_admin_municipality
09778451	Ungerhauser Wald	Q15303470	09778	seed.de_admin_municipality
09779111	Alerheim	Q505789	09779	seed.de_admin_municipality
09779112	Amerdingen	Q430649	09779	seed.de_admin_municipality
09779115	Asbach-Bäumenheim	Q507064	09779	seed.de_admin_municipality
09779117	Auhausen	Q502820	09779	seed.de_admin_municipality
09779126	Buchdorf	Q503061	09779	seed.de_admin_municipality
09779129	Daiting	Q503454	09779	seed.de_admin_municipality
09779130	Deiningen	Q505566	09779	seed.de_admin_municipality
09779131	Donauwörth	Q53742	09779	seed.de_admin_municipality
09779136	Ederheim	Q504113	09779	seed.de_admin_municipality
09779138	Ehingen a.Ries	Q503550	09779	seed.de_admin_municipality
09779146	Forheim	Q504169	09779	seed.de_admin_municipality
09779147	Fremdingen	Q504189	09779	seed.de_admin_municipality
09779148	Fünfstetten	Q512876	09779	seed.de_admin_municipality
09779149	Genderkingen	Q511883	09779	seed.de_admin_municipality
09779154	Hainsfarth	Q503773	09779	seed.de_admin_municipality
09779155	Harburg (Schwaben)	Q503226	09779	seed.de_admin_municipality
09779162	Hohenaltheim	Q503609	09779	seed.de_admin_municipality
09779163	Holzheim	Q258172	09779	seed.de_admin_municipality
09779167	Huisheim	Q503339	09779	seed.de_admin_municipality
09779169	Kaisheim	Q505166	09779	seed.de_admin_municipality
09779176	Maihingen	Q504493	09779	seed.de_admin_municipality
09779177	Marktoffingen	Q503510	09779	seed.de_admin_municipality
09779178	Marxheim	Q49911	09779	seed.de_admin_municipality
09779180	Megesheim	Q426741	09779	seed.de_admin_municipality
09779181	Mertingen	Q506753	09779	seed.de_admin_municipality
09779184	Mönchsdeggingen	Q503837	09779	seed.de_admin_municipality
09779185	Möttingen	Q378270	09779	seed.de_admin_municipality
09779186	Monheim	Q504521	09779	seed.de_admin_municipality
09779187	Münster	Q256895	09779	seed.de_admin_municipality
09779188	Munningen	Q505766	09779	seed.de_admin_municipality
09779192	Niederschönenfeld	Q504486	09779	seed.de_admin_municipality
09779194	Nördlingen	Q489902	09779	seed.de_admin_municipality
09779196	Oberndorf a.Lech	Q503794	09779	seed.de_admin_municipality
09779197	Oettingen i.Bay.	Q556312	09779	seed.de_admin_municipality
09779198	Otting	Q502887	09779	seed.de_admin_municipality
09779201	Rain	Q503737	09779	seed.de_admin_municipality
09779203	Reimlingen	Q503504	09779	seed.de_admin_municipality
09779206	Rögling	Q504128	09779	seed.de_admin_municipality
09779217	Tagmersheim	Q504110	09779	seed.de_admin_municipality
09779218	Tapfheim	Q503123	09779	seed.de_admin_municipality
09779224	Wallerstein	Q503441	09779	seed.de_admin_municipality
09779226	Wechingen	Q510762	09779	seed.de_admin_municipality
09779228	Wemding	Q502758	09779	seed.de_admin_municipality
09779231	Wolferstadt	Q503367	09779	seed.de_admin_municipality
09779452	Dornstadt-Linkersbaindt	Q15303477	09779	seed.de_admin_municipality
09779453	Esterholz	Q1369924	09779	seed.de_admin_municipality
09780112	Altusried	Q446342	09780	seed.de_admin_municipality
09780113	Balderschwang	Q524638	09780	seed.de_admin_municipality
09780114	Betzigau	Q549038	09780	seed.de_admin_municipality
09780115	Blaichach	Q513048	09780	seed.de_admin_municipality
09780116	Bolsterlang	Q203754	09780	seed.de_admin_municipality
09780117	Buchenberg	Q529043	09780	seed.de_admin_municipality
09780118	Burgberg i.Allgäu	Q528562	09780	seed.de_admin_municipality
09780119	Dietmannsried	Q528419	09780	seed.de_admin_municipality
09780120	Durach	Q629578	09780	seed.de_admin_municipality
09780121	Fischen i.Allgäu	Q532046	09780	seed.de_admin_municipality
09780122	Haldenwang	Q566563	09780	seed.de_admin_municipality
09780123	Bad Hindelang	Q522573	09780	seed.de_admin_municipality
09780124	Immenstadt i.Allgäu	Q506278	09780	seed.de_admin_municipality
09780125	Lauben	Q246939	09780	seed.de_admin_municipality
09780127	Missen-Wilhams	Q532000	09780	seed.de_admin_municipality
09780128	Oy-Mittelberg	Q526444	09780	seed.de_admin_municipality
09780131	Obermaiselstein	Q527529	09780	seed.de_admin_municipality
09780132	Oberstaufen	Q127637	09780	seed.de_admin_municipality
09780133	Oberstdorf	Q266230	09780	seed.de_admin_municipality
09780134	Ofterschwang	Q834920	09780	seed.de_admin_municipality
09780137	Rettenberg	Q529023	09780	seed.de_admin_municipality
09780139	Sonthofen	Q162845	09780	seed.de_admin_municipality
09780140	Sulzberg	Q552104	09780	seed.de_admin_municipality
09780143	Waltenhofen	Q534810	09780	seed.de_admin_municipality
09780144	Weitnau	Q550512	09780	seed.de_admin_municipality
09780145	Wertach	Q549138	09780	seed.de_admin_municipality
09780146	Wiggensbach	Q536377	09780	seed.de_admin_municipality
09780147	Wildpoldsried	Q520426	09780	seed.de_admin_municipality
09780451	Kempter Wald	Q1738565	09780	seed.de_admin_municipality
10041100	Saarbrücken	Q1724	10041	seed.de_admin_municipality
10041511	Friedrichsthal	Q550828	10041	seed.de_admin_municipality
10041512	Großrosseln	Q39797	10041	seed.de_admin_municipality
10041513	Heusweiler	Q658459	10041	seed.de_admin_municipality
10041514	Kleinblittersdorf	Q39781	10041	seed.de_admin_municipality
10041515	Püttlingen	Q544908	10041	seed.de_admin_municipality
10041516	Quierschied	Q662580	10041	seed.de_admin_municipality
10041517	Riegelsberg	Q628341	10041	seed.de_admin_municipality
10041518	Sulzbach/Saar	Q616258	10041	seed.de_admin_municipality
10041519	Völklingen	Q14876	10041	seed.de_admin_municipality
10042111	Beckingen	Q559689	10042	seed.de_admin_municipality
10042112	Losheim am See	Q629682	10042	seed.de_admin_municipality
10042113	Merzig	Q16130	10042	seed.de_admin_municipality
10042114	Mettlach	Q543627	10042	seed.de_admin_municipality
10042115	Perl	Q662505	10042	seed.de_admin_municipality
10042116	Wadern	Q529164	10042	seed.de_admin_municipality
10042117	Weiskirchen	Q570294	10042	seed.de_admin_municipality
10043111	Eppelborn	Q570286	10043	seed.de_admin_municipality
10043112	Illingen	Q517653	10043	seed.de_admin_municipality
10043113	Merchweiler	Q630725	10043	seed.de_admin_municipality
10043114	Neunkirchen	Q6880	10043	seed.de_admin_municipality
10043115	Ottweiler	Q562147	10043	seed.de_admin_municipality
10043116	Schiffweiler	Q631957	10043	seed.de_admin_municipality
10043117	Spiesen-Elversberg	Q629932	10043	seed.de_admin_municipality
10044111	Dillingen/Saar	Q158408	10044	seed.de_admin_municipality
10044112	Lebach	Q558593	10044	seed.de_admin_municipality
10044113	Nalbach	Q553221	10044	seed.de_admin_municipality
10044114	Rehlingen-Siersburg	Q552797	10044	seed.de_admin_municipality
10044115	Saarlouis	Q14912	10044	seed.de_admin_municipality
10044116	Saarwellingen	Q555648	10044	seed.de_admin_municipality
10044117	Schmelz	Q554258	10044	seed.de_admin_municipality
10044118	Schwalbach	Q686818	10044	seed.de_admin_municipality
10044119	Überherrn	Q332495	10044	seed.de_admin_municipality
10044120	Wadgassen	Q253419	10044	seed.de_admin_municipality
10044121	Wallerfangen	Q665005	10044	seed.de_admin_municipality
10044122	Bous	Q630080	10044	seed.de_admin_municipality
10044123	Ensdorf	Q375399	10044	seed.de_admin_municipality
10045111	Bexbach	Q504022	10045	seed.de_admin_municipality
10045112	Blieskastel	Q523709	10045	seed.de_admin_municipality
10045113	Gersheim	Q627722	10045	seed.de_admin_municipality
10045114	Homburg	Q7040	10045	seed.de_admin_municipality
10045115	Kirkel	Q553589	10045	seed.de_admin_municipality
10045116	Mandelbachtal	Q818550	10045	seed.de_admin_municipality
10045117	St. Ingbert	Q14907	10045	seed.de_admin_municipality
10046111	Freisen	Q569850	10046	seed.de_admin_municipality
10046112	Marpingen	Q630853	10046	seed.de_admin_municipality
10046113	Namborn	Q555251	10046	seed.de_admin_municipality
10046114	Nohfelden	Q570209	10046	seed.de_admin_municipality
10046115	Nonnweiler	Q550261	10046	seed.de_admin_municipality
10046116	Oberthal	Q681213	10046	seed.de_admin_municipality
10046117	St. Wendel	Q569676	10046	seed.de_admin_municipality
10046118	Tholey	Q638618	10046	seed.de_admin_municipality
11000000	Berlin	Q64	11000	seed.de_admin_municipality
12051000	Brandenburg an der Havel	Q3931	12051	seed.de_admin_municipality
12052000	Cottbus	Q3214	12052	seed.de_admin_municipality
12053000	Frankfurt (Oder)	Q4024	12053	seed.de_admin_municipality
12054000	Potsdam	Q1711	12054	seed.de_admin_municipality
12060005	Ahrensfelde	Q366076	12060	seed.de_admin_municipality
12060012	Althüttendorf	Q441158	12060	seed.de_admin_municipality
12060020	Bernau bei Berlin	Q9300	12060	seed.de_admin_municipality
12060024	Biesenthal	Q541642	12060	seed.de_admin_municipality
12060034	Breydin	Q582302	12060	seed.de_admin_municipality
12060036	Britz	Q581067	12060	seed.de_admin_municipality
12060045	Chorin	Q586072	12060	seed.de_admin_municipality
12060052	Eberswalde	Q9306	12060	seed.de_admin_municipality
12060068	Friedrichswalde	Q241395	12060	seed.de_admin_municipality
12060092	Hohenfinow	Q587133	12060	seed.de_admin_municipality
12060100	Joachimsthal	Q535551	12060	seed.de_admin_municipality
12060128	Liepe	Q559999	12060	seed.de_admin_municipality
12060149	Lunow-Stolzenhagen	Q560013	12060	seed.de_admin_municipality
12060154	Marienwerder	Q543918	12060	seed.de_admin_municipality
12060161	Melchow	Q560203	12060	seed.de_admin_municipality
12060172	Niederfinow	Q581479	12060	seed.de_admin_municipality
12060176	Oderberg	Q553202	12060	seed.de_admin_municipality
12060181	Panketal	Q126189	12060	seed.de_admin_municipality
12060185	Parsteinsee	Q560215	12060	seed.de_admin_municipality
12060192	Rüdnitz	Q569568	12060	seed.de_admin_municipality
12060198	Schorfheide	Q547099	12060	seed.de_admin_municipality
12060250	Sydower Fließ	Q584044	12060	seed.de_admin_municipality
12060269	Wandlitz	Q525555	12060	seed.de_admin_municipality
12060280	Werneuchen	Q502855	12060	seed.de_admin_municipality
12060296	Ziethen	Q199278	12060	seed.de_admin_municipality
12061005	Alt Zauche-Wußwerk	Q433427	12061	seed.de_admin_municipality
12061017	Bersteland	Q584757	12061	seed.de_admin_municipality
12061020	Bestensee	Q582789	12061	seed.de_admin_municipality
12061061	Byhleguhre-Byhlen	Q574806	12061	seed.de_admin_municipality
12061097	Drahnsdorf	Q427095	12061	seed.de_admin_municipality
12061112	Eichwalde	Q583542	12061	seed.de_admin_municipality
12061164	Golßen	Q544892	12061	seed.de_admin_municipality
12061192	Groß Köris	Q548429	12061	seed.de_admin_municipality
12061216	Halbe	Q531652	12061	seed.de_admin_municipality
12061217	Heidesee	Q588575	12061	seed.de_admin_municipality
12061219	Heideblick	Q581461	12061	seed.de_admin_municipality
12061224	Jamlitz	Q574795	12061	seed.de_admin_municipality
12061244	Kasel-Golzig	Q584089	12061	seed.de_admin_municipality
12061260	Königs Wusterhausen	Q16013	12061	seed.de_admin_municipality
12061265	Krausnick-Groß Wasserburg	Q517521	12061	seed.de_admin_municipality
12061308	Lieberose	Q584485	12061	seed.de_admin_municipality
12061316	Lübben (Spreewald)	Q584815	12061	seed.de_admin_municipality
12061320	Luckau	Q539288	12061	seed.de_admin_municipality
12061328	Märkisch Buchholz	Q544844	12061	seed.de_admin_municipality
12061329	Märkische Heide	Q582023	12061	seed.de_admin_municipality
12061332	Mittenwalde	Q574811	12061	seed.de_admin_municipality
12061344	Münchehofe	Q584785	12061	seed.de_admin_municipality
12061352	Neu Zauche	Q574761	12061	seed.de_admin_municipality
12061405	Rietzneuendorf-Staakow	Q584770	12061	seed.de_admin_municipality
12061428	Schlepzig	Q584477	12061	seed.de_admin_municipality
12061433	Schönefeld	Q521475	12061	seed.de_admin_municipality
12061435	Schönwald	Q585294	12061	seed.de_admin_municipality
12061444	Schulzendorf	Q581119	12061	seed.de_admin_municipality
12061448	Schwerin	Q564340	12061	seed.de_admin_municipality
12061450	Schwielochsee	Q589621	12061	seed.de_admin_municipality
12061470	Spreewaldheide	Q581489	12061	seed.de_admin_municipality
12061471	Steinreich	Q583478	12061	seed.de_admin_municipality
12061476	Straupitz (Spreewald)	Q572581	12061	seed.de_admin_municipality
12061492	Teupitz	Q569554	12061	seed.de_admin_municipality
12061510	Unterspreewald	Q585197	12061	seed.de_admin_municipality
12061540	Wildau	Q566233	12061	seed.de_admin_municipality
12061572	Zeuthen	Q180898	12061	seed.de_admin_municipality
12062024	Bad Liebenwerda	Q589277	12062	seed.de_admin_municipality
12062088	Crinitz	Q582057	12062	seed.de_admin_municipality
12062092	Doberlug-Kirchhain	Q371098	12062	seed.de_admin_municipality
12062124	Elsterwerda	Q584473	12062	seed.de_admin_municipality
12062128	Falkenberg/Elster	Q570094	12062	seed.de_admin_municipality
12062134	Fichtwald	Q553237	12062	seed.de_admin_municipality
12062140	Finsterwalde	Q588905	12062	seed.de_admin_municipality
